seed_index,true_label,original_prediction,modified_prediction,is_valid,diff_pixels,l0_distance,l1_distance,l2_distance,linf_distance
2107,6,6,4,True,523,523.0,58.37647058823529,2.7876974743981564,0.1960784313725491
3300,3,3,8,True,431,431.0,74.71764705882353,3.78542704338723,0.1960784313725491
931,6,6,4,True,591,591.0,76.76862745098039,3.3572750342379023,0.1960784313725491
4523,8,8,1,True,563,563.0,98.14509803921568,4.273392550516654,0.1960784313725491
3381,2,2,4,True,427,427.0,81.8235294117647,3.9956396842016333,0.1960784313725492
1032,1,1,3,True,213,213.0,38.71764705882353,2.706714847782256,0.1960784313725491
2239,8,8,5,True,486,486.0,89.29019607843136,4.127742991859295,0.1960784313725491
3463,8,8,5,True,506,506.0,83.31764705882352,3.9830320618842237,0.1960784313725491
4662,7,7,5,True,236,236.0,36.627450980392155,2.581667245601704,0.1960784313725491
2290,4,4,5,True,392,392.0,58.674509803921566,3.1927638291763105,0.1960784313725491
4681,7,7,5,True,231,231.0,37.93333333333333,2.6307178987534927,0.1960784313725492
3486,1,1,0,True,256,256.0,41.57254901960784,2.764933935803519,0.1960784313725492
1105,8,8,0,True,568,568.0,100.49411764705883,4.32654423365427,0.1960784313725491
2361,7,7,5,True,229,229.0,26.317647058823525,2.0335328054633908,0.1960784313725491
2364,3,3,1,True,463,463.0,77.34901960784313,3.7861724582869716,0.1960784313725492
4759,6,6,5,True,521,521.0,69.78823529411764,3.2908200114194384,0.1960784313725491
3566,3,3,2,True,431,431.0,79.38039215686274,3.9214470569391566,0.1960784313725491
3572,6,6,4,True,528,528.0,93.24705882352941,4.168326774244771,0.1960784313725491
